	Survived	Sex	Age	Fare	SibSp0	SibSp1	SibSp2	SibSp3	SibSp4	SibSp5	SibSp8	Parch0	Parch1	Parch2	Parch3	Parch4	Parch5	Parch6	Pclass1	Pclass2	Pclass3	EmbarkedC	EmbarkedQ	EmbarkedS
684	0	1	0.75	0.07612293033463641	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1
685	0	1	0.3125	0.08115719346076702	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0
686	0	1	0.17500000000000002	0.07746484096553544	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1
687	0	1	0.23750000000000002	0.019852079483269742	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
688	0	1	0.225	0.015216388212891242	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
689	1	0	0.1875	0.41250332793836464	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
690	1	1	0.3875	0.11125659048908397	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1
691	1	0	0.05	0.026187654344120927	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0
692	1	1	0.0	0.11027245763075773	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
693	0	1	0.3125	0.014102260811993537	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0
694	0	1	0.75	0.051822148727810165	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1
695	0	1	0.65	0.026350245115835676	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1
696	0	1	0.55	0.015712553569072387	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
697	1	0	0.0	0.015094396337354966	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0
698	0	1	0.6125	0.21642978772242535	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0
699	0	1	0.525	0.014931805565640218	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
700	1	0	0.225	0.4440992237022602	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0
701	1	1	0.4375	0.05130978285055781	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1
702	0	0	0.225	0.028212719478023115	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0
703	0	1	0.3125	0.015110792045427042	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0
704	0	1	0.325	0.015330377421392339	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
705	0	1	0.48750000000000004	0.050748620223090936	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1
706	1	0	0.5625	0.026350245115835676	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1
707	1	1	0.525	0.05130978285055781	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1
708	1	0	0.275	0.29580589980036276	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1
709	1	1	0.0	0.029757819776815374	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0
710	1	0	0.30000000000000004	0.09662576327876685	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0
711	0	1	0.0	0.051822148727810165	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1
712	1	1	0.6000000000000001	0.10149724044618187	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1
713	0	1	0.36250000000000004	0.018510168852370702	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
714	0	1	0.65	0.025374310111545468	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1
715	0	1	0.23750000000000002	0.014931805565640218	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
716	1	0	0.47500000000000003	0.4440992237022602	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0
717	1	0	0.3375	0.020494635090094415	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1
718	0	1	0.0	0.030253985132996517	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0
719	0	1	0.41250000000000003	0.015175789316712771	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
720	1	0	0.07500000000000001	0.06441171028315387	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1
721	0	1	0.21250000000000002	0.013768881414528002	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
722	0	1	0.42500000000000004	0.025374310111545468	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1
723	0	1	0.625	0.025374310111545468	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1
724	1	1	0.3375	0.10364429745562033	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1
725	0	1	0.25	0.016908073949327893	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
726	1	0	0.375	0.04098927018018883	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1
727	1	0	0.0	0.015102594191391004	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0
728	0	1	0.3125	0.050748620223090936	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1
729	0	0	0.3125	0.015468569817999833	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
730	1	0	0.36250000000000004	0.41250332793836464	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1
731	0	1	0.1375	0.036670757786204655	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0
732	0	1	0.0	0.0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1
733	0	1	0.28750000000000003	0.025374310111545468	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1
734	0	1	0.28750000000000003	0.025374310111545468	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1
735	0	1	0.35625	0.031425107138144774	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
736	0	0	0.6000000000000001	0.06709553154495196	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1
737	1	1	0.4375	1.0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0
738	0	1	0.0	0.015411575213749286	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
739	0	1	0.0	0.015411575213749286	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
740	1	1	0.0	0.05855610025741262	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1
741	0	1	0.45	0.15390495017656614	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1
742	1	0	0.2625	0.5121218935012878	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0
743	0	1	0.30000000000000004	0.031425107138144774	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
744	1	1	0.3875	0.015468569817999833	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
745	0	1	0.875	0.13858277060920987	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
746	0	1	0.2	0.03952536767375352	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1
747	1	0	0.375	0.025374310111545468	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1
748	0	1	0.23750000000000002	0.10364429745562033	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1
749	0	1	0.3875	0.015126992566498259	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0
750	1	0	0.05	0.044893010197349675	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1
751	1	1	0.07500000000000001	0.024349578357040744	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1
752	0	1	0.41250000000000003	0.018542765081513996	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
753	0	1	0.28750000000000003	0.015411575213749286	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
754	1	0	0.6000000000000001	0.12687155055772734	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1
755	1	1	0.008375	0.028302115124416098	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1
756	0	1	0.35000000000000003	0.015216388212891242	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
757	0	1	0.225	0.022446505098674838	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1
758	0	1	0.42500000000000004	0.015712553569072387	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
759	1	0	0.41250000000000003	0.16883675574220638	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1
760	0	1	0.0	0.028302115124416098	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
761	0	1	0.5125000000000001	0.013907073811135496	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
762	1	1	0.25	0.014110458666029575	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0
763	1	0	0.45	0.23422440102965048	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1
764	0	1	0.2	0.015175789316712771	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
765	1	0	0.6375000000000001	0.15216446768991498	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1
766	0	1	0.0	0.07729405233978466	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0
767	0	0	0.38125000000000003	0.015126992566498259	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0
768	0	1	0.0	0.04713766070721715	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0
769	0	1	0.4	0.016322512946753766	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
770	0	1	0.30000000000000004	0.018542765081513996	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
771	0	1	0.6000000000000001	0.015330377421392339	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
772	0	0	0.7125	0.020494635090094415	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1
773	0	1	0.0	0.014102260811993537	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0
774	1	0	0.675	0.044893010197349675	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1
775	0	1	0.225	0.015126992566498259	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
776	0	1	0.0	0.015126992566498259	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0
777	1	0	0.0625	0.024349578357040744	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
778	0	1	0.0	0.015102594191391004	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0
779	1	0	0.5375	0.41250332793836464	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
780	1	0	0.1625	0.014110458666029575	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0
781	1	0	0.21250000000000002	0.11125659048908397	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1
782	0	1	0.36250000000000004	0.05855610025741262	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1
783	0	1	0.0	0.04577135170121086	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
784	0	1	0.3125	0.013760683560491965	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
785	0	1	0.3125	0.014151057562208049	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
786	1	0	0.225	0.014630827210317117	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
787	0	1	0.1	0.05684821399990475	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0
788	1	1	0.0125	0.04015972542654215	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
789	0	1	0.5750000000000001	0.15458810467956932	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0
790	0	1	0.0	0.015126992566498259	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0
791	0	1	0.2	0.050748620223090936	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1
792	0	0	0.0	0.13575255909676825	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1
793	0	1	0.0	0.05991421140938287	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0
794	0	1	0.3125	0.015411575213749286	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
795	0	1	0.48750000000000004	0.025374310111545468	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1
796	1	0	0.6125	0.050610427826483444	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1
797	1	0	0.3875	0.016948672845506364	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
798	0	1	0.375	0.014110458666029575	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0
799	0	0	0.375	0.04713766070721715	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1
800	0	1	0.42500000000000004	0.025374310111545468	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1
801	1	0	0.3875	0.05123658772523604	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1
802	1	1	0.1375	0.23422440102965048	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1
803	1	1	0.00525	0.016623491302076868	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0
804	1	1	0.3375	0.013614293309848433	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
805	0	1	0.3875	0.015175789316712771	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
806	0	1	0.48750000000000004	0.0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1
807	0	0	0.225	0.015175789316712771	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
808	0	1	0.48750000000000004	0.025374310111545468	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1
809	1	0	0.41250000000000003	0.10364429745562033	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1
810	0	1	0.325	0.015395374692678068	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
811	0	1	0.48750000000000004	0.04713766070721715	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
812	0	1	0.4375	0.020494635090094415	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1
813	0	0	0.07500000000000001	0.06104473451835265	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
814	0	1	0.38125000000000003	0.015712553569072387	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
815	0	1	0.0	0.0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1
816	0	0	0.28750000000000003	0.015468569817999833	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
817	0	1	0.3875	0.07222738817151159	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0
818	0	1	0.5375	0.012589561555343713	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
819	0	1	0.125	0.05445717323939373	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
820	1	0	0.65	0.18249984580226933	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
821	1	1	0.3375	0.016908073949327893	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
822	0	1	0.47500000000000003	0.0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1
823	1	0	0.3375	0.024349578357040744	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1
824	0	1	0.025	0.07746484096553544	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1
825	0	1	0.0	0.013565496559633922	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0
826	0	1	0.0	0.11027245763075773	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
827	1	1	0.0125	0.07222738817151159	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0
828	1	1	0.0	0.015126992566498259	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0
829	1	0	0.775	0.15614960068643363	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
830	1	0	0.1875	0.028212719478023115	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0
831	1	1	0.010375	0.03659756266088288	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1
832	0	1	0.0	0.014110458666029575	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0
833	0	1	0.28750000000000003	0.015330377421392339	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
834	0	1	0.225	0.016200521071217493	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
835	1	0	0.48750000000000004	0.16231419173453318	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0
836	0	1	0.2625	0.016908073949327893	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
837	0	1	0.0	0.015712553569072387	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
838	1	1	0.4	0.11027245763075773	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
839	1	1	0.0	0.057970539254838485	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0
840	0	1	0.25	0.015468569817999833	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
841	0	1	0.2	0.020494635090094415	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1
842	1	0	0.375	0.060507970265993034	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0
843	0	1	0.43125	0.012565163180236457	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0
844	0	1	0.21250000000000002	0.016908073949327893	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
845	0	1	0.525	0.014736618564782174	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
846	0	1	0.0	0.13575255909676825	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1
847	0	1	0.4375	0.015411575213749286	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0
848	0	1	0.35000000000000003	0.06441171028315387	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1
849	1	0	0.0	0.17391981561855152	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0
850	0	1	0.05	0.06104473451835265	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
851	0	1	0.925	0.015175789316712771	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
852	0	0	0.1125	0.029757819776815374	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0
853	1	0	0.2	0.07690367833806856	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
854	0	0	0.55	0.050748620223090936	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1
855	1	0	0.225	0.018249984580226933	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1
856	1	0	0.5625	0.32179836714362564	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
857	1	1	0.6375000000000001	0.051822148727810165	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1
858	1	0	0.30000000000000004	0.03758969818624431	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0
859	0	1	0.0	0.014110458666029575	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0
860	0	1	0.5125000000000001	0.027537567642055148	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
861	0	1	0.2625	0.022446505098674838	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1
862	1	0	0.6000000000000001	0.050610427826483444	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1
863	0	0	0.0	0.13575255909676825	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1
864	0	1	0.30000000000000004	0.025374310111545468	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1
865	1	0	0.525	0.025374310111545468	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1
866	1	0	0.3375	0.027049600139910042	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0
867	0	1	0.3875	0.09856123757927521	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1
868	0	1	0.0	0.018542765081513996	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
869	1	1	0.05	0.021730754366528396	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1
870	0	1	0.325	0.015411575213749286	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
871	1	0	0.5875	0.10257896680493714	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
872	0	1	0.41250000000000003	0.009759350042902102	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1
873	0	1	0.5875	0.017566830077223785	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
874	1	0	0.35000000000000003	0.04684488020593009	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0
875	1	0	0.1875	0.014102260811993537	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0
876	0	1	0.25	0.019217721730481106	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
877	0	1	0.23750000000000002	0.015411575213749286	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
878	0	1	0.0	0.015411575213749286	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
879	1	0	0.7000000000000001	0.16231419173453318	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0
880	1	0	0.3125	0.050748620223090936	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1
881	0	1	0.41250000000000003	0.015411575213749286	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
882	0	0	0.275	0.02052723131923771	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
883	0	1	0.35000000000000003	0.020494635090094415	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1
884	0	1	0.3125	0.013760683560491965	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
885	0	0	0.48750000000000004	0.05684821399990475	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0
886	0	1	0.3375	0.025374310111545468	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1
887	1	0	0.23750000000000002	0.05855610025741262	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1
888	0	0	0.0	0.04577135170121086	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
889	1	1	0.325	0.05855610025741262	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0
890	0	1	0.4	0.015126992566498259	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0
